date,sales,demand,spend_sms,spend_newspaper,spend_radio,spend_tv,spend_internet,grp_sms,grp_newspaper,grp_radio,grp_internet,grp_tv,cpi,cci,ppi,unit_price,pos_supply
2015-01-26,4635968.4,16188,521.9711,92.420447,722.6765,9647.4735,4573.903,5.663385714285714,84.87828571428572,101.1104,296.4935,771.2142714285714,101.5,104.4,104.4,361.62,12820
2015-02-02,3958988.4799999995,17537,515.4188,92.80537100000001,709.9899,9809.144400000001,4413.953,45.104057142857144,115.43585714285715,121.92855714285714,289.7597285714286,849.9155857142857,101.5,104.4,104.4,282.14,14032
2015-02-09,6738913.9,31175,493.0872,92.657897,688.2157,9765.169100000001,27220.714,26.565371428571428,132.92171428571427,112.46102857142857,281.7727142857143,974.4870285714286,101.5,104.4,104.4,282.14,23885
2015-02-16,8504828.16,30723,533.0035,95.110495,729.1392,10048.5614,19774.524,46.68695714285714,131.58314285714286,110.74674285714286,257.5584285714286,953.5649285714286,101.5,104.4,104.4,282.14,30144
2015-02-23,6980707.88,26233,520.5133,94.250187,725.8307,10008.0705,23495.907,15.114071428571426,148.68542857142856,85.42207142857144,223.54545714285715,843.1363714285715,101.4,104.4,104.4,282.14,24742
2015-03-02,3649198.76,16209,485.5282,94.167975,663.5818,9925.4094,18277.239999999998,15.2257,198.51299999999998,100.88312857142857,251.79221428571427,862.1428571428571,101.4,104.4,104.4,282.14,12934
2015-03-09,3490636.08,15259,434.5454,93.370571,603.6528,9759.1507,19930.714,49.94882857142857,409.86942857142856,130.77274285714287,267.2857285714286,1602.6103857142857,101.4,104.4,104.4,282.14,12372
2015-03-16,3344205.42,15175,427.63009999999997,92.60019199999999,563.511,9695.5549,26112.667,31.8063,392.0608571428571,113.47401428571428,249.0714142857143,1294.8311428571428,101.4,104.4,104.4,282.14,11853
2015-03-23,3345898.26,16109,420.207,93.52991,550.3651,9725.9136,27413.524,17.906842857142856,717.0772857142857,107.82467142857142,237.92855714285716,914.8766142857143,101.4,104.4,104.4,282.14,11859
2015-03-30,3462422.08,15527,432.7074,92.099411,567.5642,9605.175,30391.286,18.245571428571427,1142.373857142857,105.48052857142856,243.14934285714284,938.4545285714286,101.4,104.4,104.4,282.14,12272
2015-04-06,3600388.54,16100,380.00059999999996,88.97724099999999,527.2819,9221.6561,26245.809,32.526314285714285,1191.6915714285715,107.44157142857144,238.03247142857143,1048.4869999999999,101.4,104.4,104.4,282.14,12761
2015-04-13,3547064.08,15527,332.6998,80.262671,557.7597,8432.5726,30167.859000000004,54.906957142857145,1212.2201428571427,400.8441571428571,255.5065,1979.0844,101.4,104.4,104.4,282.14,12572
2015-04-20,3440697.3,15045,290.4728,74.121382,545.9878,7726.162200000001,28008.047,57.354699999999994,1204.6085714285714,111.46754285714285,261.5454571428571,943.1169,101.4,104.4,104.4,282.14,12195
2015-04-27,3270566.88,15733,308.1359,77.041795,563.5343,7999.0998,22452.974000000002,27.6993,639.2271285714286,249.02414285714283,582.7646,2070.785714285714,101.4,104.4,104.4,282.14,11592
2015-05-04,3447750.8,16188,288.2043,77.867592,538.1507,8049.6056,17934.552,23.271657142857144,208.02907142857143,136.47061428571428,311.1808571428572,1118.5194857142858,101.4,104.4,104.4,282.14,12220
2015-05-11,3530417.82,15439,416.9475,87.338784,640.3553,9090.8963,12365.392,16.019085714285715,93.688,125.00687142857143,317.3525142857143,1006.1883,101.4,104.4,104.4,282.14,12513
2015-05-18,3617034.8,16188,536.1826,93.118373,731.0635,9728.7639,4579.046,6.662599999999999,87.74171428571428,103.16234285714286,296.28569999999996,788.0324571428572,101.4,107.6,104.4,282.14,12820
2015-05-25,3493739.6199999996,15359,509.4602,92.731707,711.3603,9818.472,4388.715,46.78348571428571,124.84957142857142,121.83115714285714,286.44804285714287,856.7337714285715,101.4,107.6,104.4,282.14,12383
2015-06-01,3311759.32,15206,501.2573,92.800052,694.0511,9806.763500000001,29891.666,25.55975714285714,135.04542857142857,116.18181428571428,286.93505714285715,1022.9091,101.4,107.6,104.4,282.14,11738
2015-06-08,3372137.28,16309,527.6318,95.193279,723.8677,10069.2847,20208.239,45.567714285714295,136.38185714285714,104.98049999999999,247.0649142857143,913.2857142857143,101.4,107.6,104.4,282.14,11952
2015-06-15,3465525.62,15319,519.2482,94.320666,720.7401,9947.083200000001,21743.05,19.676142857142857,136.44057142857145,84.15584285714286,223.7078,813.9091,101.4,107.6,104.4,282.14,12283
2015-06-22,3625499.0,16308,474.5133,93.738021,657.6473,9921.3665,19148.524999999998,16.81852857142857,246.27057142857143,106.16235714285713,255.19481428571427,911.8506428571428,101.4,107.6,104.4,282.14,12850
2015-06-29,3521953.6199999996,15319,417.3963,92.881448,584.1751,9695.2346,19535.333,46.938357142857136,352.3604285714286,128.63637142857144,262.37662857142857,1705.454542857143,101.4,107.6,104.4,282.14,12483
2015-07-06,3422922.48,14879,438.1904,92.94859,570.431,9733.8844,28207.334000000003,28.108085714285714,468.3887142857143,111.74674285714286,247.03245714285714,1185.8116714285713,101.4,107.6,104.4,282.14,12132
2015-07-13,3287213.1399999997,16209,423.2277,93.234615,546.6073,9695.9696,26832.667,22.361371428571427,817.3178571428572,107.77921428571427,238.4805142857143,883.9934857142858,101.4,107.6,104.4,282.14,11651
2015-07-20,4177264.49,15858,424.39369999999997,92.686601,562.4902,9615.0139,30569.095,13.791042857142857,1089.3048571428571,106.68832857142857,251.25322857142856,955.7597285714286,101.4,107.6,104.4,340.77714285714285,12259
2015-07-27,4333499.1,15437,387.1534,89.052398,539.6222,9273.5153,26710.286,44.1098,1145.4995714285715,124.62338571428572,247.59091428571426,1670.428557142857,101.4,107.6,104.4,350.55,12362
2015-08-03,4155069.1500000004,15175,313.9693,77.606045,548.4448,8143.7895,29690.906000000003,55.50152857142857,1277.5042857142857,380.80519999999996,263.4480571428571,1373.545442857143,101.4,107.6,104.4,350.55,11853
2015-08-10,4157172.45,16109,293.66790000000003,74.155067,553.2065,7752.2063,28313.476,49.992757142857144,1196.8667142857144,112.16884285714286,239.1233857142857,924.6883285714285,101.4,107.6,104.4,350.55,11859
2015-08-17,4301949.6,15527,302.3994,77.12131099999999,561.3423,8009.8614,21602.68,31.506571428571426,599.0814,252.34851428571432,583.0783,2068.259742857143,101.4,107.6,104.4,350.55,12272
2015-08-24,4473368.55,16100,292.3291,78.41318799999999,536.7943,8060.0945,17046.168,16.8138,124.64781428571428,144.01702857142857,319.0619142857143,1180.3701285714285,101.4,107.6,104.4,350.55,12761
2015-08-31,4407114.6,15527,451.6023,90.003324,674.7834,9408.4135,10412.355000000001,15.544957142857143,88.43212857142858,113.98672857142857,313.37852857142855,917.4025857142858,101.4,107.6,104.4,350.55,12572
2015-09-07,4274957.25,15045,543.0376,92.490447,724.6136,9691.887999999999,4469.618,14.969442857142857,103.68842857142856,106.64285714285714,299.4545428571428,809.2922,101.4,107.6,104.4,350.55,12195
2015-09-14,4063575.6,15733,488.6418,92.372107,702.7649,9776.0196,8848.190999999999,39.50107142857143,102.14657142857143,122.03895714285714,281.7857,924.4480571428572,101.4,107.6,104.4,350.55,11592
2015-09-21,4283721.0,16188,510.7555,93.205242,697.6719,9823.685300000001,27387.761,24.533528571428572,156.80642857142857,116.77271428571429,285.24674285714286,956.2337714285713,101.4,107.6,104.4,350.55,12220
2015-09-28,4105992.15,13729,529.6533,95.422372,726.2694,10090.9274,19865.954,43.87811428571429,126.73371428571429,101.1753142857143,243.62985714285716,906.9285714285714,101.4,107.6,104.4,350.55,11713
2015-10-05,3792951.0,11488,506.8961,93.392115,701.5551,9848.1963,21307.812,19.676142857142857,144.47042857142858,84.16882857142856,226.2207857142857,804.4870285714286,101.4,104.6,104.4,350.55,10820
2015-10-12,3815035.65,11459,480.315,94.630848,663.6461,10015.1217,22440.001,30.17674285714285,286.0521428571429,108.99352857142857,266.1883142857143,978.8960999999999,101.4,104.6,104.4,350.55,10883
2015-10-19,3834315.9000000004,11609,408.789,92.602298,574.3715,9643.3192,17206.714,37.31151428571429,298.2802857142857,128.77272857142856,250.66234285714287,1766.3571285714283,101.4,104.6,104.4,350.55,10938
2015-10-26,3804168.6000000006,11569,435.6306,92.593617,573.6193,9732.935,29101.048,24.376714285714286,530.3367142857143,110.81168571428573,252.12337142857146,1075.9155714285714,101.4,104.6,104.4,350.55,10852
2015-11-02,4165585.65,11573,419.6935,93.093644,538.037,9638.826000000001,28916.905,26.86832857142857,819.914,108.12337142857143,231.9999857142857,864.3895857142858,101.4,104.6,104.4,350.55,11883
2015-11-09,5460620.67,14613,428.359,92.522677,566.109,9615.616,29074.19,9.284085714285714,1267.937142857143,104.51948571428571,251.5324571428571,992.1168714285715,101.4,104.6,104.4,352.13142857142856,15459
2015-11-16,9920683.08,26257,384.6264,89.511572,536.0,9357.1978,26788.858,52.77198571428572,1107.9022857142857,142.01950000000002,249.22078571428574,1748.0844,101.4,104.6,104.4,361.62,27434
2015-11-23,8941054.5,23492,296.8015,74.397791,548.6514999999999,7806.0818,28525.096,47.8851,1192.852,365.53895714285716,266.6363714285714,1302.9675285714286,101.4,104.6,104.4,361.62,24725
2015-11-30,7229507.04,17687,298.2388,75.352424,557.4213,7858.2861,28462.571,48.947,1119.000942857143,223.71080000000003,420.8210857142857,1812.1039142857142,101.4,104.6,104.4,361.62,19992
2015-12-07,7418995.92,18703,306.45529999999997,77.23497,563.9019000000001,8013.0851,18303.728000000003,31.506571428571426,589.5083714285714,141.18624285714284,397.40195714285716,1157.1688285714285,101.4,104.6,104.4,361.62,20516
2015-12-14,8742163.5,24900,283.562,78.960758,517.843,8131.9115,19751.939000000002,19.810642857142856,90.59887142857143,153.37932857142854,339.23857142857145,1257.1039,101.4,104.6,104.4,361.62,24175
2015-12-21,8680688.1,24815,306.0692,76.690733,569.2225,7954.1792000000005,27499.440000000002,38.744014285714286,670.6667142857143,244.29469999999998,554.1972857142857,2036.2532428571428,101.4,104.6,104.4,361.62,24005
2015-12-28,8922973.5,24231,290.9996,77.919833,531.9908,8071.5948,15524.955000000002,24.650857142857145,369.77875714285716,138.7000857142857,335.47555714285716,1136.7922142857144,101.4,104.6,104.4,361.62,24675
2016-01-04,10578469.86,29061,286.92040000000003,76.839457,537.3015,7927.4195,25689.872000000003,37.08162857142857,401.2903142857143,133.27107142857145,326.29914285714284,1126.2987,102.3,104.6,104.4,361.62,29253
2016-01-11,11060870.94,26696,302.3994,77.12131099999999,561.3423,8009.8614,21602.68,31.506571428571426,599.0814,252.34851428571432,583.0783,2068.259742857143,102.3,104.6,101.1,361.62,30587
2016-01-18,11030856.48,30713,292.3291,78.41318799999999,536.7943,8060.0945,17046.168,16.8138,124.64781428571428,144.01702857142857,319.0619142857143,1180.3701285714285,102.3,104.6,101.1,361.62,30504
2016-01-25,11261931.66,32456,451.6023,90.003324,674.7834,9408.4135,10412.355000000001,15.544957142857143,88.43212857142858,113.98672857142857,313.37852857142855,917.4025857142858,102.3,104.6,101.1,361.62,31143
2016-02-01,13417910.1,38706,543.0376,92.490447,724.6136,9691.887999999999,4469.618,14.969442857142857,103.68842857142856,106.64285714285714,299.4545428571428,809.2922,102.3,104.6,101.1,361.62,37105
2016-02-08,14052553.2,39775,488.6418,92.372107,702.7649,9776.0196,8848.190999999999,39.50107142857143,102.14657142857143,122.03895714285714,281.7857,924.4480571428572,102.3,104.6,101.1,361.62,38860
2016-02-15,14449973.58,40193,510.7555,93.205242,697.6719,9823.685300000001,27387.761,24.533528571428572,156.80642857142857,116.77271428571429,285.24674285714286,956.2337714285713,102.3,102.7,101.1,361.62,39959
2016-02-22,14873068.98,40838,529.6533,95.422372,726.2694,10090.9274,19865.954,43.87811428571429,126.73371428571429,101.1753142857143,243.62985714285716,906.9285714285714,102.3,102.7,101.1,361.62,41129
2016-02-29,14264462.52,48155,506.8961,93.392115,701.5551,9848.1963,21307.812,19.676142857142857,144.47042857142858,84.16882857142856,226.2207857142857,804.4870285714286,102.3,102.7,101.1,361.62,39446
2016-03-07,16128252.0,44565,480.315,94.630848,663.6461,10015.1217,22440.001,30.17674285714285,286.0521428571429,108.99352857142857,266.1883142857143,978.8960999999999,102.3,102.7,101.1,361.62,44600
2016-03-14,12961545.66,42001,408.789,92.602298,574.3715,9643.3192,17206.714,37.31151428571429,298.2802857142857,128.77272857142856,250.66234285714287,1766.3571285714283,102.3,102.7,101.1,361.62,35843
2016-03-21,13982760.54,39832,435.6306,92.593617,573.6193,9732.935,29101.048,24.376714285714286,530.3367142857143,110.81168571428573,252.12337142857146,1075.9155714285714,102.3,102.7,101.1,361.62,38667
2016-03-28,13585701.780000001,30270,419.6935,93.093644,538.037,9638.826000000001,28916.905,26.86832857142857,819.914,108.12337142857143,231.9999857142857,864.3895857142858,102.3,102.7,101.1,361.62,37569
2016-04-04,15211183.68,35612,428.359,92.522677,566.109,9615.616,29074.19,9.284085714285714,1267.937142857143,104.51948571428571,251.5324571428571,992.1168714285715,102.3,102.7,101.1,361.62,42064
2016-04-11,14178758.58,42809,384.6264,89.511572,536.0,9357.1978,26788.858,52.77198571428572,1107.9022857142857,142.01950000000002,249.22078571428574,1748.0844,102.3,102.7,101.1,361.62,39209
2016-04-18,15049539.540000001,44400,296.8015,74.397791,548.6514999999999,7806.0818,28525.096,47.8851,1192.852,365.53895714285716,266.6363714285714,1302.9675285714286,102.3,102.7,101.1,361.62,41617
2016-04-25,16190812.26,53724,298.2388,75.352424,557.4213,7858.2861,28462.571,48.947,1119.000942857143,223.71080000000003,420.8210857142857,1812.1039142857142,102.3,102.7,101.1,361.62,44773
2016-05-02,11179120.68,50202,306.45529999999997,77.23497,563.9019000000001,8013.0851,18303.728000000003,31.506571428571426,589.5083714285714,141.18624285714284,397.40195714285716,1157.1688285714285,102.3,102.7,101.1,361.62,30914
2016-05-09,12774588.120000001,53976,283.562,78.960758,517.843,8131.9115,19751.939000000002,19.810642857142856,90.59887142857143,153.37932857142854,339.23857142857145,1257.1039,102.3,102.7,101.1,361.62,35326
2016-05-16,15462871.2,55068,487.1639,91.416368,717.5279,9527.0548,8424.441,16.5201,92.70858571428572,104.40708571428571,300.4337571428572,830.7337571428571,102.3,102.7,101.1,361.62,42760
2016-05-23,12975648.84,44287,544.9782,92.398715,723.4597,9739.1278,4367.618,18.0816,99.21342857142858,115.15584285714286,302.07791428571426,812.2142714285714,102.3,102.7,101.1,361.62,35882
2016-05-30,12552915.06,39022,482.0336,92.484715,694.7256,9756.6774,13645.429,32.41692857142857,121.846,114.48701428571428,277.42855714285713,927.8636428571428,102.3,102.7,103.3,361.62,34713
2016-06-06,13602697.92,39522,522.1962,93.415776,702.6007999999999,9843.0193,26139.095,24.533528571428572,139.56085714285715,119.74672857142856,284.42855714285713,978.4935142857141,102.3,102.7,103.3,361.62,37616
2016-06-13,15790860.540000001,42774,535.6025999999999,95.663517,743.2881,10151.6271,19740.335,48.834471428571426,140.09185714285715,92.37012857142858,232.73375714285717,872.7922,102.3,102.7,103.3,361.62,43667
2016-06-20,14927673.6,45906,492.84749999999997,93.307314,680.2324,9805.276600000001,20343.669,14.719785714285715,144.82142857142858,86.20129999999999,239.7078,799.3766428571428,102.3,102.7,103.3,361.62,41280
2016-06-27,14151637.08,47225,471.6371,94.80097599999999,655.5328,10021.6977,23377.048,30.17674285714285,315.458,112.70781428571429,264.75325714285714,1005.4870142857143,102.3,102.7,103.3,361.62,39134
2016-07-04,15690330.18,43714,406.5827,92.182398,563.1299,9614.9264,15980.095,42.47531428571428,248.94085714285714,132.14934285714284,244.4090857142857,1848.8765999999998,102.3,102.7,103.3,361.62,43389
2016-07-11,13527119.34,40772,435.0659,92.661127,573.6852,9704.9755,29554.096,25.952057142857143,650.8472857142857,113.03895714285714,255.06492857142857,1009.487,102.3,102.7,103.3,361.62,37407
2016-07-18,15414414.120000001,44233,430.5247,93.332251,551.1036,9702.6677,30472.81,24.60925714285714,869.0598571428571,98.94805714285714,223.6623285714286,836.5324428571429,102.3,102.7,103.3,361.62,42626
2016-07-25,15191656.2,46417,407.9517,90.700272,547.9607,9424.1657,29701.904,4.8040142857142865,1295.5547142857142,105.35064285714286,257.18181428571427,1035.7207714285714,102.3,102.7,103.3,361.62,42010
2016-08-01,16440691.68,53841,375.4389,88.373952,535.4954,9224.2412,24669.763000000003,55.69597142857143,1110.4778571428571,257.4350857142857,251.40259999999998,1849.4934857142857,102.3,102.7,103.3,361.62,45464
2016-08-08,17668753.2,50860,293.0578,74.133184,555.9147,7786.5719,29005.429,49.96675714285714,1224.1098571428572,249.8181857142857,262.4870142857143,1153.9220857142857,102.3,102.7,103.3,361.62,48860
2016-08-15,16388618.4,52242,309.2639,75.829696,564.7023,7904.7563,27517.7,46.45975714285714,945.8368428571429,234.65987142857145,444.9552714285714,1892.0779285714286,102.3,102.7,103.3,361.62,45320
2016-08-22,16489872.0,57022,298.8041,77.05031199999999,555.4565,7968.8598999999995,17826.111,31.134457142857144,534.6062,134.10727142857144,385.5728571428572,1099.149357142857,102.3,102.7,103.3,361.62,45600
2016-08-29,15557254.02,54269,280.6945,78.83826499999999,518.8251,8115.5549,21659.584000000003,22.857685714285715,85.50201428571428,154.5202,348.76984285714286,1266.454542857143,102.3,102.7,103.3,361.62,43021
2016-09-05,16415016.66,56719,529.0709,93.928713,746.9475,9864.1794,4809.617,11.326771428571428,102.74314285714286,99.0974142857143,286.73377142857146,783.8311571428573,102.1,102.7,103.3,361.62,45393
2016-09-12,16735773.6,52663,535.1610000000001,92.162628,712.3102,9668.7861,4402.952,24.706942857142856,99.93285714285715,119.32467142857142,300.7986857142857,817.9025857142858,102.1,102.7,103.3,361.62,46280
2016-09-19,16766511.3,52615,485.0067,92.759851,694.6049,9789.7955,18187.048,30.138585714285714,134.76642857142858,111.64934285714286,277.7857,933.0454714285714,102.1,102.7,103.3,361.62,46365
2016-09-26,12867886.08,46723,522.6467,93.544944,707.6743,9890.277900000001,24288.142,27.44807142857143,114.39685714285714,121.5973857142857,281.24674285714286,990.7142857142857,102.1,102.7,103.3,361.62,35584
2016-10-03,13626203.22,47384,532.7654,95.481191,739.3536,10101.0276,19684.764,46.65114285714286,155.47314285714288,85.22077142857142,223.75972857142855,852.4090857142857,102.1,102.7,103.3,361.62,37681
2016-10-10,16190812.26,42158,494.3773,93.482411,683.9684,9859.8016,20136.955,9.641571428571428,147.71142857142857,95.94157142857144,248.01299999999998,810.1753428571428,102.1,102.7,103.3,361.62,44773
2016-10-17,14056892.64,34308,459.7566,95.056797,643.4807000000001,9991.506,22926.857,45.19992857142857,354.74742857142854,110.35715714285713,266.4870142857143,1012.2272714285715,102.1,102.7,103.3,361.62,38872
2016-10-24,14994211.68,33993,416.5671,91.969872,557.5452,9606.025,17706.523999999998,36.40062857142857,190.86942857142859,130.66882857142858,242.6039,1880.474,102.1,102.7,103.3,361.62,41464
2016-10-31,14739631.2,36936,423.22860000000003,93.10983,564.4694999999999,9739.6829,29406.667,17.003557142857144,763.6372857142858,112.487,252.90258571428572,965.5194714285715,102.1,102.7,103.3,361.62,40760
2016-11-07,16858724.4,45257,435.6344,92.7935,559.3989,9647.5756,30591.286,24.60925714285714,1003.3492857142857,103.1104,225.26622857142857,921.0389428571428,102.1,102.7,103.3,361.62,46620
2016-11-14,24083892.0,60021,395.8172,90.104363,535.263,9343.8263,29227.333,14.239985714285714,1229.5752857142857,98.28571428571429,255.04544285714286,989.9090714285713,102.1,102.7,103.3,361.62,66600
2016-11-21,22074369.66,59573,364.91909999999996,86.600724,541.6514999999999,9074.0203,25632.239,47.0992,1112.354142857143,412.4870285714286,257.51300000000003,1989.1103714285714,102.1,102.7,103.3,361.62,61043
2016-11-28,17237340.54,52102,292.0773,73.914951,560.373,7750.5024,28036.286,49.12755714285714,1189.3727142857144,101.57142857142857,253.57142857142858,981.6753428571428,101.4,102.7,103.3,361.62,47667
2016-12-05,17386689.6,52393,314.8707,76.472718,567.5065,7951.577,26379.237,50.353185714285715,890.1191857142858,239.49912857142857,485.3964714285715,1964.558442857143,101.4,102.7,103.3,361.62,48080
2016-12-12,15598117.08,42449,295.3746,77.119387,548.8267,7968.0611,17757.087,29.406557142857142,456.83872857142853,134.47647142857141,358.5407,1102.1753285714287,101.4,102.7,103.3,361.62,43134
2016-12-19,16051950.18,42562,315.34929999999997,81.502805,553.2532,8433.0721,19706.547000000002,22.383557142857143,80.24614285714286,143.50005714285714,344.79585714285713,1177.6688285714285,101.4,100.3,103.3,361.62,44389
2016-12-26,20261930.22,56625,517.5209,92.54594900000001,727.917,9694.0777,4709.141,9.635371428571428,99.47299999999998,100.18182857142857,291.013,782.8116714285715,101.4,100.3,103.3,361.62,56031
2017-01-02,23760242.1,64179,538.2203,92.691669,721.4749,9737.8524,4417.524,31.546457142857143,107.49657142857143,121.13635714285715,296.42205714285717,834.7987,101.4,100.3,103.3,361.62,65705
2017-01-09,18974924.64,58048,488.2014,92.949403,689.3887,9822.9573,19971.809999999998,27.8114,136.38771428571428,111.37012857142858,278.8701142857143,945.2337857142858,101.4,100.3,103.3,361.62,52472
2017-01-16,15477697.620000001,48669,532.3608,94.059958,723.2755999999999,9930.470000000001,25021.856,43.64932857142857,102.296,118.42855714285713,275.2727142857143,968.7337571428571,101.4,100.3,103.3,361.62,42801
2017-01-23,14692258.98,41490,521.0065999999999,94.889714,724.9612999999999,10073.7441,20952.288,28.203699999999998,169.4312857142857,82.33764285714287,217.04544285714286,837.9026,101.4,100.3,103.3,361.62,40629
2017-01-30,13763980.440000001,39527,496.0626,93.801288,683.5053,9895.7553,17737.811999999998,13.145885714285713,147.45399999999998,99.59092857142858,251.8311857142857,823.4220857142857,101.4,100.3,103.3,361.62,38062
2017-02-06,16489872.0,50768,443.9808,94.247692,621.3867,9853.6695,22579.238,39.42947142857143,391.9868571428571,122.22080000000001,274.26624285714286,1445.9870142857144,101.4,100.3,103.3,361.62,45600
2017-02-13,21640425.66,51165,420.7016,92.127493,565.5966,9663.4163,19978.952,39.369414285714285,221.27228571428572,121.06492857142858,242.75974285714287,1480.6818,101.4,100.3,103.3,361.62,59843
2017-02-20,24107035.68,59333,428.16790000000003,93.40387799999999,558.6093,9741.4501,29062.334000000003,20.717914285714283,832.1458571428572,112.6753142857143,245.74024285714287,945.7662142857143,101.4,100.3,103.3,361.62,66664
2017-02-27,11004096.600000001,31417,306.2253,66.153574,397.483,6883.2612,22622.953,25.09656,832.8101999999999,95.72728,221.07271999999998,831.7545200000001,101.4,100.3,103.3,361.62,30430
